timestamp,open,high,low,close,volume
2023-03-01 20:00:00,23358.9,23470.4,23312.5,23406.1,38064.93010982
2023-03-01 21:00:00,23413.9,23584.3,23376.6,23556.6,22325.63638849
2023-03-01 22:00:00,23553.4,23569.7,23444.4,23540.3,2094.49609287
2023-03-01 23:00:00,23540.2,23670.7,23502.3,23635.5,22714.17568131
2023-03-02 00:00:00,23636.7,23790.8,23600.0,23611.4,24729.98076393
2023-03-02 01:00:00,23601.5,23637.6,23454.5,23514.8,13472.45890598
2023-03-02 02:00:00,23519.5,23546.6,23454.4,23493.1,3663.46989314
2023-03-02 03:00:00,23494.2,23513.8,23433.3,23497.5,3867.04746207
2023-03-02 04:00:00,23500.9,23545.4,23471.1,23544.6,1101.90812112
2023-03-02 05:00:00,23544.2,23546.0,23420.2,23439.4,1851.18484112
2023-03-02 06:00:00,23446.8,23526.6,22765.8,23279.9,597.40027165
2023-03-02 07:00:00,23327.4,23447.6,22933.3,23391.9,31156.40516587
2023-03-02 08:00:00,23391.9,23406.0,22700.9,22856.0,10527.29476571
2023-03-02 09:00:00,22856.0,23621.6,22708.8,23401.4,3711.07516868
2023-03-02 10:00:00,23401.4,23825.0,22599.9,23733.3,4259.88486011
2023-03-02 11:00:00,23733.3,23833.1,23150.0,23417.4,3987.99693436
2023-03-02 12:00:00,23418.1,23434.2,23317.7,23355.4,11827.5804405
2023-03-02 13:00:00,23355.4,23407.3,23049.8,23049.8,24441.29460083
2023-03-02 14:00:00,23049.8,23400.0,23008.2,23311.3,33304.70016861
2023-03-02 15:00:00,23309.6,23377.0,23279.9,23364.5,33598.46822178
2023-03-02 16:00:00,23361.4,23383.9,23253.3,23280.6,3928.51443739
2023-03-02 17:00:00,23283.6,23312.4,23233.0,23273.6,5245.27290223
2023-03-02 18:00:00,23273.7,23459.0,23255.0,23448.9,32690.9984618
2023-03-02 19:00:00,23444.9,23499.0,23395.0,23471.9,16482.93228884
2023-03-02 20:00:00,23469.5,23558.0,23424.9,23457.8,18673.17116391
2023-03-02 21:00:00,23470.0,23473.7,23392.0,23415.0,3058.74291311
2023-03-02 22:00:00,23415.0,23554.1,23408.9,23467.3,5823.38220463
2023-03-02 23:00:00,23465.0,23506.0,23430.5,23467.8,6612.14062394
2023-03-03 00:00:00,23468.4,23477.6,23401.4,23414.5,4763.14900231
2023-03-03 01:00:00,23421.2,23423.2,21914.8,22239.9,196489.03831734
2023-03-03 02:00:00,22232.2,22440.0,22114.0,22348.1,110708.66562019
2023-03-03 03:00:00,22348.1,22393.9,22283.0,22321.2,20884.21030613
2023-03-03 04:00:00,22321.2,22384.6,22255.4,22376.3,23224.32648384
2023-03-03 05:00:00,22376.6,22408.2,22333.3,22348.1,10225.83403719
2023-03-03 06:00:00,22345.8,22399.9,22330.8,22379.9,12300.66075237
2023-03-03 07:00:00,22379.9,22393.1,22357.0,22361.6,4304.79653455
2023-03-03 08:00:00,22361.6,22448.3,22353.8,22427.8,27321.9158661
2023-03-03 09:00:00,22429.3,22474.6,22350.1,22365.0,30528.57413217
2023-03-03 10:00:00,22364.9,22388.6,22341.9,22350.2,11186.60218807
2023-03-03 11:00:00,22350.2,22365.7,22312.5,22343.9,26628.68810402
2023-03-03 12:00:00,22344.0,22365.7,22327.4,22349.1,13048.72306051
2023-03-03 13:00:00,22349.1,22422.7,22170.9,22409.6,108466.94191549
2023-03-03 14:00:00,22397.5,22468.3,22365.1,22378.4,86932.54969591
2023-03-03 15:00:00,22381.9,22414.7,22240.6,22335.7,106215.88068369
2023-03-03 16:00:00,22336.5,22379.6,22323.8,22378.5,26980.08806687
2023-03-03 17:00:00,22373.3,22444.6,22373.3,22414.9,31147.00706501
2023-03-03 18:00:00,22414.9,22420.4,22237.5,22312.9,73602.81777103
2023-03-03 19:00:00,22313.9,22395.4,22292.6,22358.6,31755.26027449
2023-03-03 20:00:00,22357.8,22377.1,22280.5,22303.3,32131.08805509
2023-03-03 21:00:00,22303.3,22315.1,22154.2,22240.0,114086.20951754
2023-03-03 22:00:00,22240.0,22337.7,22228.4,22323.5,27057.67020629
2023-03-03 23:00:00,22324.1,22377.4,22315.3,22354.5,40867.34474242
2023-03-04 00:00:00,22354.4,22388.8,22334.3,22370.6,20332.66535376
2023-03-04 01:00:00,22368.4,22391.1,22339.2,22342.9,15225.74914334
2023-03-04 02:00:00,22342.9,22356.7,22339.0,22342.2,5423.24066351
2023-03-04 03:00:00,22342.4,22353.8,22325.6,22350.7,8032.73860566
2023-03-04 04:00:00,22349.5,22367.3,22330.0,22343.2,10554.31378241
2023-03-04 05:00:00,22343.3,22345.2,22272.5,22326.0,27355.10702136
2023-03-04 06:00:00,22326.1,22403.2,22313.5,22363.4,28524.5991991
2023-03-04 07:00:00,22363.4,22374.5,22350.6,22356.5,7168.41981884
2023-03-04 08:00:00,22356.5,22359.2,22334.5,22341.3,5528.00451515
2023-03-04 09:00:00,22341.3,22370.5,22340.7,22349.2,7195.09577246
2023-03-04 10:00:00,22349.2,22356.9,22328.5,22336.0,4161.2828219
2023-03-04 11:00:00,22336.1,22356.3,22332.3,22349.4,4109.03935403
2023-03-04 12:00:00,22349.4,22398.2,22342.6,22387.0,10664.6267762
2023-03-04 13:00:00,22386.9,22386.9,22356.0,22360.0,5096.84104636
2023-03-04 14:00:00,22357.8,22364.4,22331.6,22341.9,8229.87148917
2023-03-04 15:00:00,22341.8,22349.2,22310.1,22315.5,8760.03579413
2023-03-04 16:00:00,22315.6,22344.7,22296.1,22326.9,7307.3598477
2023-03-04 17:00:00,22326.6,22334.4,22304.6,22306.4,5390.03144013
2023-03-04 18:00:00,22306.5,22327.9,22255.0,22321.6,29598.96669728
2023-03-04 19:00:00,22321.7,22324.3,22233.9,22245.5,15207.8391671
2023-03-04 20:00:00,22245.5,22261.2,22193.3,22250.1,33589.51319252
2023-03-04 21:00:00,22250.5,22250.8,22164.6,22220.1,49435.30251636
2023-03-04 22:00:00,22220.4,22359.0,22206.1,22306.6,25088.45309182
2023-03-04 23:00:00,22306.7,22353.7,22295.3,22349.7,17903.63686177
2023-03-05 00:00:00,22349.6,22384.9,22317.3,22379.6,22989.82269743
2023-03-05 01:00:00,22379.6,22653.1,22351.9,22593.2,191394.80574667
2023-03-05 02:00:00,22593.3,22608.4,22205.5,22360.9,150710.08159685
2023-03-05 03:00:00,22360.9,22438.9,22360.9,22385.7,50277.0946189
2023-03-05 04:00:00,22386.5,22465.7,22382.3,22440.7,46915.55917078
2023-03-05 05:00:00,22440.7,22444.1,22396.3,22416.8,15513.5186354
2023-03-05 06:00:00,22416.2,22422.8,22401.5,22418.7,9994.80124098
2023-03-05 07:00:00,22418.7,22418.7,22368.4,22376.8,14647.80343469
2023-03-05 08:00:00,22374.9,22394.1,22330.3,22339.9,12229.15884977
2023-03-05 09:00:00,22341.1,22393.6,22318.0,22366.7,17206.78743593
2023-03-05 10:00:00,22366.7,22445.1,22363.9,22411.5,26736.96563666
2023-03-05 11:00:00,22410.3,22419.1,22383.2,22393.0,8084.05734903
2023-03-05 12:00:00,22390.1,22438.8,22390.0,22420.5,14110.87295918
2023-03-05 13:00:00,22420.4,22489.8,22418.5,22466.5,38500.43204269
2023-03-05 14:00:00,22465.7,22475.6,22419.6,22429.9,19952.74711579
2023-03-05 15:00:00,22429.9,22468.0,22425.1,22440.4,10575.38204643
2023-03-05 16:00:00,22440.6,22455.9,22423.1,22440.4,15593.83890291
2023-03-05 17:00:00,22440.5,22451.9,22423.0,22425.7,4808.03727422
2023-03-05 18:00:00,22426.5,22447.7,22423.3,22430.5,8077.6424934
2023-03-05 19:00:00,22430.5,22445.9,22378.9,22404.0,18714.04888947
2023-03-05 20:00:00,22403.1,22421.7,22395.1,22408.6,7356.09331652
2023-03-05 21:00:00,22408.6,22555.6,22333.4,22489.7,119145.62779984
2023-03-05 22:00:00,22486.4,22486.4,22382.3,22433.7,23636.00574022
2023-03-05 23:00:00,22433.3,22457.4,22364.4,22427.4,60564.08101796
2023-03-06 00:00:00,22427.6,22466.2,22365.7,22444.9,25962.26825702
2023-03-06 01:00:00,22444.8,22503.7,22329.7,22380.8,117873.02484935
2023-03-06 02:00:00,22380.1,22404.3,22273.7,22390.7,117890.57806281
2023-03-06 03:00:00,22390.6,22412.4,22371.1,22387.6,17479.15801673
2023-03-06 04:00:00,22387.6,22397.5,22335.7,22342.5,15685.85991947
2023-03-06 05:00:00,22342.5,22368.2,22315.2,22368.2,26996.8830682
2023-03-06 06:00:00,22368.0,22432.0,22368.0,22406.9,14831.33989975
2023-03-06 07:00:00,22401.1,22427.6,22379.9,22390.0,9632.70157261
2023-03-06 08:00:00,22388.6,22446.5,22358.1,22412.9,19627.20156986
2023-03-06 09:00:00,22411.2,22418.0,22363.8,22400.5,13320.88427877
2023-03-06 10:00:00,22401.1,22409.7,22371.1,22400.0,11206.54273579
2023-03-06 11:00:00,22400.0,22400.3,22359.7,22381.4,11516.86772992
2023-03-06 12:00:00,22381.4,22411.6,22361.8,22399.3,7585.38953683
2023-03-06 13:00:00,22398.3,22482.3,22390.0,22438.1,22382.24132282
2023-03-06 14:00:00,22438.6,22478.0,22404.5,22446.1,44490.28380703
2023-03-06 15:00:00,22448.0,22597.9,22434.2,22557.0,87659.73979228
2023-03-06 16:00:00,22558.2,22583.2,22467.4,22524.0,32372.18107818
2023-03-06 17:00:00,22524.0,22532.0,22472.2,22480.3,12706.05340141
2023-03-06 18:00:00,22480.0,22535.8,22468.5,22505.2,15474.70979778
2023-03-06 19:00:00,22502.7,22508.3,22366.1,22395.2,48827.76271082
2023-03-06 20:00:00,22392.7,22416.0,22335.2,22347.1,22786.63715768
2023-03-06 21:00:00,22348.0,22437.7,22322.3,22410.7,16825.11222823
2023-03-06 22:00:00,22410.7,22445.8,22410.7,22437.1,5758.59630758
2023-03-06 23:00:00,22437.3,22444.5,22391.7,22407.3,12554.95046436
2023-03-07 00:00:00,22409.2,22424.0,22379.8,22414.2,11941.87684193
2023-03-07 01:00:00,22414.3,22507.4,22414.2,22483.6,37370.15066305
2023-03-07 02:00:00,22484.4,22505.5,22453.6,22498.4,14579.30842671
2023-03-07 03:00:00,22499.0,22550.5,22446.6,22456.8,25202.25831588
2023-03-07 04:00:00,22456.9,22474.4,22454.0,22473.9,3277.48573251
2023-03-07 05:00:00,22473.3,22474.4,22445.4,22455.4,3186.62883545
2023-03-07 06:00:00,22455.4,22458.2,22426.0,22434.6,6056.12759097
2023-03-07 07:00:00,22434.6,22451.2,22414.8,22416.3,5567.57807165
2023-03-07 08:00:00,22417.2,22422.5,22394.8,22420.0,3742.55891791
2023-03-07 09:00:00,22420.2,22423.6,22353.0,22378.9,9389.83720257
2023-03-07 10:00:00,22378.0,22427.1,22370.0,22372.3,12418.3985257
2023-03-07 11:00:00,22372.3,22394.3,22334.7,22348.9,14170.07041772
2023-03-07 12:00:00,22349.1,22408.6,22338.6,22401.4,10079.76152855
2023-03-07 13:00:00,22400.0,22411.5,22357.9,22360.5,5480.88364068
2023-03-07 14:00:00,22360.9,22375.6,22207.2,22317.6,50177.31179349
2023-03-07 15:00:00,22308.3,22474.5,21975.8,22320.1,165919.70542776
2023-03-07 16:00:00,22320.2,22389.8,22198.3,22239.6,117736.02012312
2023-03-07 17:00:00,22240.9,22359.0,22228.1,22315.6,66972.40419331
2023-03-07 18:00:00,22310.5,22328.7,22169.2,22203.3,30876.82167338
2023-03-07 19:00:00,22198.2,22245.8,22076.3,22131.5,51434.12362903
2023-03-07 20:00:00,22126.4,22145.5,22005.9,22059.8,106552.30719729
2023-03-07 21:00:00,22059.9,22116.2,21952.6,22063.0,72477.57172664
2023-03-07 22:00:00,22063.0,22120.9,21987.1,22111.1,32807.70920176
2023-03-07 23:00:00,22107.3,22230.1,22079.2,22201.4,51227.550358
2023-03-08 00:00:00,22201.5,22283.5,22196.3,22248.1,46628.3183161
2023-03-08 01:00:00,22249.2,22255.0,22143.1,22175.8,30888.98030163
2023-03-08 02:00:00,22174.4,22205.9,22161.8,22176.4,17498.89322821
2023-03-08 03:00:00,22176.4,22188.6,22089.1,22154.7,19722.83919088
2023-03-08 04:00:00,22151.2,22166.5,22107.0,22145.4,10142.81625021
2023-03-08 05:00:00,22145.5,22147.7,21857.1,21952.7,112924.83320297
2023-03-08 06:00:00,21952.9,22045.3,21929.6,22025.5,45819.09066367
2023-03-08 07:00:00,22026.4,22037.6,21966.0,21974.0,14540.22823868
2023-03-08 08:00:00,21971.2,22030.0,21948.1,21993.4,49941.99791005
2023-03-08 09:00:00,21992.6,22025.4,21976.3,22014.6,9428.87989627
2023-03-08 10:00:00,22014.2,22138.5,22004.0,22112.4,48871.10231396
2023-03-08 11:00:00,22112.4,22133.7,22060.1,22070.0,31341.26075525
2023-03-08 12:00:00,22070.0,22106.0,21827.3,22004.5,11698.57366905
2023-03-08 13:00:00,22004.4,22059.0,21953.5,21989.4,38516.01600986
2023-03-08 14:00:00,21989.4,22037.2,21935.2,21972.1,52613.54470426
2023-03-08 15:00:00,21972.1,22212.3,21887.5,22144.1,83794.41599022
2023-03-08 16:00:00,22144.0,22216.2,22061.1,22141.7,36529.67939624
2023-03-08 17:00:00,22142.3,22147.7,22025.6,22027.3,27607.27809009
2023-03-08 18:00:00,22030.3,22062.0,21946.5,22024.9,34283.81725505
2023-03-08 19:00:00,22022.4,22059.8,21989.7,22002.6,19180.07940189
2023-03-08 20:00:00,22001.1,22125.3,21950.0,22099.7,19245.76034397
2023-03-08 21:00:00,22099.7,22105.3,21920.0,22010.4,4355.99563795
2023-03-08 22:00:00,22010.4,22019.0,21647.1,21804.7,2994.32327563
2023-03-08 23:00:00,21798.2,21831.1,21638.7,21709.1,7105.80524255
2023-03-09 00:00:00,21710.7,21760.0,21683.1,21724.5,3245.25912718
2023-03-09 01:00:00,21719.8,21759.9,21641.4,21704.9,6189.54163194
2023-03-09 02:00:00,21702.9,21789.5,21702.9,21772.0,27529.7760186
2023-03-09 03:00:00,21770.1,21802.5,21746.3,21767.6,16035.04451975
2023-03-09 04:00:00,21769.1,21771.0,21724.0,21738.3,17304.41047883
2023-03-09 05:00:00,21738.3,21759.6,21728.4,21737.6,14623.13179656
2023-03-09 06:00:00,21737.6,21743.4,21692.3,21737.5,27327.79576546
2023-03-09 07:00:00,21737.4,21741.4,21669.6,21687.2,21193.01010361
2023-03-09 08:00:00,21687.2,21698.1,21606.6,21681.0,58306.12405353
2023-03-09 09:00:00,21681.0,21700.0,21593.3,21639.7,41602.39127686
2023-03-09 10:00:00,21639.7,21685.3,21546.0,21647.7,40617.44646452
2023-03-09 11:00:00,21647.7,21670.0,21623.1,21670.0,26239.09180531
2023-03-09 12:00:00,21670.1,21672.9,21606.7,21613.8,71060.25650644
2023-03-09 13:00:00,21613.9,21622.2,21584.8,21604.0,12372.68703408
2023-03-09 14:00:00,21603.9,21837.2,21602.3,21724.5,96207.80135451
2023-03-09 15:00:00,21724.2,21802.6,21634.9,21649.6,75028.08168519
2023-03-09 16:00:00,21649.6,21672.3,21418.6,21480.0,129646.38654713
2023-03-09 17:00:00,21476.2,21522.7,21407.5,21470.7,81456.55520735
2023-03-09 18:00:00,21471.2,21492.3,20926.6,21016.4,200373.46447772
2023-03-09 19:00:00,21027.7,21098.3,20772.3,20855.9,139293.84239244
2023-03-09 20:00:00,20849.8,20873.3,20050.0,20097.1,287464.29035921
2023-03-09 21:00:00,20090.0,20458.1,20090.0,20227.6,191387.04504304
2023-03-09 22:00:00,20227.6,20488.8,20218.7,20354.3,106536.54410493
2023-03-09 23:00:00,20340.5,20379.9,20280.0,20366.0,64773.61390744
2023-03-10 00:00:00,20364.9,20380.0,20030.8,20121.5,144857.90676409
2023-03-10 01:00:00,20121.5,20160.0,19810.6,20109.0,190463.6247309
2023-03-10 02:00:00,20109.0,20139.3,20030.1,20037.3,70138.00706603
2023-03-10 03:00:00,20037.3,20130.4,19991.4,20051.0,66269.96983083
2023-03-10 04:00:00,20050.7,20060.7,19849.2,19873.5,112102.05870422
2023-03-10 05:00:00,19873.5,20035.7,19858.9,19991.0,85566.27795297
2023-03-10 06:00:00,19990.0,20025.0,19853.7,19877.3,74050.41014899
2023-03-10 07:00:00,19875.5,20040.0,19800.4,19950.3,164441.88133668
2023-03-10 08:00:00,19950.3,19972.6,19882.4,19954.1,62574.36676557
2023-03-10 09:00:00,19954.0,19954.8,19835.8,19851.8,83023.28926127
2023-03-10 10:00:00,19851.7,19916.0,19608.6,19625.0,224488.66483715
2023-03-10 11:00:00,19623.0,19798.8,19574.7,19760.2,1065073.93012573
2023-03-10 12:00:00,19760.3,19992.5,19732.0,19930.0,886866.4449644
2023-03-10 13:00:00,19930.0,20295.6,19885.5,20176.9,867347.31125414
2023-03-10 14:00:00,20182.2,20184.2,19683.3,19821.1,1148125.63345763
2023-03-10 15:00:00,19821.1,20034.2,19770.7,20007.3,994894.17420227
2023-03-10 16:00:00,20005.6,20304.0,19932.1,20017.3,829272.82058756
2023-03-10 17:00:00,20017.3,20078.3,19833.6,19926.9,842159.86259993
2023-03-10 18:00:00,19928.6,20001.2,19826.8,19845.3,526975.75144797
2023-03-10 19:00:00,19845.7,20068.4,19845.7,20022.2,692755.21225042
2023-03-10 20:00:00,20022.0,20062.9,19941.0,19968.4,488724.98782723
2023-03-10 21:00:00,19968.4,20126.5,19852.7,20080.8,500568.51449892
2023-03-10 22:00:00,20080.7,20166.5,20026.9,20098.0,419330.24140552
2023-03-10 23:00:00,20098.0,20241.2,20089.5,20155.6,456911.09037377
2023-03-11 00:00:00,20152.6,20301.4,20143.2,20219.9,487261.59313145
2023-03-11 01:00:00,20219.8,20687.0,20219.8,20589.3,948644.08878033
2023-03-11 02:00:00,20588.2,20639.5,20377.7,20494.6,673068.01311733
2023-03-11 03:00:00,20500.0,20510.0,20328.5,20392.8,443126.35379616
2023-03-11 04:00:00,20391.7,20412.4,20274.2,20340.4,393052.20431298
2023-03-11 05:00:00,20340.4,20434.6,20310.5,20390.1,216204.81658486
2023-03-11 06:00:00,20390.0,20400.0,20200.3,20285.8,359775.07669368
2023-03-11 07:00:00,20286.3,20319.1,19827.3,19856.4,637167.41537739
2023-03-11 08:00:00,19856.1,20212.8,19769.1,20067.6,817113.31096851
2023-03-11 09:00:00,20067.5,20146.5,19958.1,20091.5,481886.57210866
2023-03-11 10:00:00,20088.9,20156.1,20008.1,20032.3,273889.89594381
2023-03-11 11:00:00,20032.3,20105.9,19970.7,20084.9,336900.21241066
2023-03-11 12:00:00,20084.9,20124.9,20032.3,20034.0,198303.8830376
2023-03-11 13:00:00,20034.1,20140.9,20034.1,20081.0,291875.90367168
2023-03-11 14:00:00,20081.1,20205.7,20075.1,20113.4,338674.13975791
2023-03-11 15:00:00,20111.1,20142.7,20043.7,20066.2,283696.28786377
2023-03-11 16:00:00,20066.0,20106.5,20004.0,20092.9,363240.27516294
2023-03-11 17:00:00,20093.0,20324.3,20067.4,20249.2,500525.56180135
2023-03-11 18:00:00,20248.9,20317.4,20197.3,20221.8,466247.42682784
2023-03-11 19:00:00,20221.9,20246.5,20148.8,20220.4,293030.03602995
2023-03-11 20:00:00,20220.5,20456.3,20220.5,20351.9,488346.66373572
2023-03-11 21:00:00,20351.9,20361.2,20280.4,20355.4,260433.26404946
2023-03-11 22:00:00,20355.5,20449.9,20304.9,20331.7,225271.32247998
2023-03-11 23:00:00,20332.9,20517.9,20330.5,20456.4,334589.22402618
2023-03-12 00:00:00,20454.7,20493.6,20344.1,20448.8,227833.13330564
2023-03-12 01:00:00,20448.8,20479.2,20378.8,20393.6,132275.70182343
2023-03-12 02:00:00,20393.7,20420.0,20306.3,20369.3,146641.8695347
2023-03-12 03:00:00,20370.0,20453.8,20347.7,20373.6,145622.95058782
2023-03-12 04:00:00,20373.6,20395.8,20325.8,20383.7,97637.77002462
2023-03-12 05:00:00,20383.8,20435.7,20346.3,20349.9,107025.52506148
2023-03-12 06:00:00,20350.0,20378.3,20317.6,20326.3,85021.81315099
2023-03-12 07:00:00,20326.4,20371.1,20268.0,20342.2,143671.97045654
2023-03-12 08:00:00,20342.2,20391.9,20332.5,20372.3,144250.23275615
2023-03-12 09:00:00,20372.5,20425.0,20358.8,20382.5,163571.69717769
2023-03-12 10:00:00,20382.6,20440.0,20365.1,20422.6,96056.09877386
2023-03-12 11:00:00,20423.5,20484.9,20414.5,20439.6,134558.05803456
2023-03-12 12:00:00,20439.7,20442.1,20311.7,20379.5,243196.50853093
2023-03-12 13:00:00,20378.3,20454.9,20368.4,20378.6,148003.43439186
2023-03-12 14:00:00,20378.7,20404.3,20328.4,20339.4,129703.11461869
2023-03-12 15:00:00,20339.8,20406.7,20283.4,20356.0,213399.24041004
2023-03-12 16:00:00,20356.1,20413.4,20342.2,20390.2,134440.96853932
2023-03-12 17:00:00,20389.7,20854.8,20373.7,20784.4,720508.57919077
2023-03-12 18:00:00,20785.1,21322.3,20691.9,21085.0,1011157.22965871
2023-03-12 19:00:00,21085.1,21216.1,20738.4,20774.6,770515.59447028
2023-03-12 20:00:00,20775.8,21334.7,20756.4,21296.2,886537.00712237
2023-03-12 21:00:00,21296.2,21296.2,21139.2,21274.8,469845.41153037
2023-03-12 22:00:00,21274.8,21936.7,21107.6,21702.7,1010191.5814756
2023-03-12 23:00:00,21700.1,22113.9,21611.8,21995.2,1016967.15773489
2023-03-13 00:00:00,21995.3,22593.8,21871.5,22453.5,1185121.92443814
2023-03-13 01:00:00,22454.0,22476.3,22260.7,22302.0,700422.55446251
2023-03-13 02:00:00,22302.0,22361.0,22080.6,22184.1,448934.03134984
2023-03-13 03:00:00,22182.7,22279.0,22123.2,22239.7,183314.85673041
2023-03-13 04:00:00,22239.2,22453.8,22230.4,22322.8,45728.21006227
2023-03-13 05:00:00,22325.4,22399.9,22285.9,22399.4,36534.2924586
2023-03-13 06:00:00,22398.7,22487.5,22296.6,22374.5,30251.11624786
2023-03-13 07:00:00,22375.0,22498.1,22322.8,22467.8,52866.2875743
2023-03-13 08:00:00,22463.0,22535.7,22186.4,22188.6,63271.48383222
2023-03-13 09:00:00,22189.3,22300.0,21821.6,21969.1,91513.59198293
2023-03-13 10:00:00,21964.7,30073.3,11956.6,22126.2,620065.49916043
2023-03-13 11:00:00,22126.2,22202.7,22020.1,22120.4,223249.65893187
2023-03-13 12:00:00,22108.1,22154.5,21800.0,22124.7,337658.79333979
2023-03-13 13:00:00,22124.2,22585.7,22124.2,22476.8,454076.39582993
2023-03-13 14:00:00,22476.8,23499.4,22407.0,23483.2,474828.65443486
2023-03-13 15:00:00,23483.3,24503.9,23483.3,24006.8,391065.16786978
2023-03-13 16:00:00,24006.8,24218.4,23741.8,23973.2,339219.84215506
2023-03-13 17:00:00,23973.1,24187.9,23825.0,24131.7,268972.63749305
2023-03-13 18:00:00,24131.2,24315.9,24011.2,24291.3,233010.37807205
2023-03-13 19:00:00,24291.3,24419.1,24128.2,24305.6,272141.97157591
2023-03-13 20:00:00,24296.2,24332.0,24076.3,24144.7,220952.42246581
2023-03-13 21:00:00,24147.5,24227.0,24057.2,24093.5,159242.81706807
2023-03-13 22:00:00,24093.5,24235.7,24093.5,24211.1,182154.80929174
2023-03-13 23:00:00,24210.8,24220.4,23952.7,24117.7,252006.51166171
2023-03-14 00:00:00,24118.9,24240.1,23990.4,24167.4,299321.47061149
2023-03-14 01:00:00,24168.1,24433.6,24116.5,24411.7,261229.70938566
2023-03-14 02:00:00,24411.7,24463.7,24111.1,24277.9,362631.65369427
2023-03-14 03:00:00,24279.9,24408.3,24233.2,24408.3,214743.51812684
2023-03-14 04:00:00,24373.3,24432.7,24321.4,24409.7,227375.39460508
2023-03-14 05:00:00,24410.9,24788.0,24193.3,24320.1,387552.22259623
2023-03-14 06:00:00,24320.1,24466.5,24193.3,24344.2,391573.45513642
2023-03-14 07:00:00,24344.2,24400.0,24210.3,24254.2,440420.281504
2023-03-14 08:00:00,24254.3,24290.0,24105.3,24230.3,652814.53338623
2023-03-14 09:00:00,24230.3,24288.2,24159.4,24283.5,133029.83890374
2023-03-14 10:00:00,24283.5,24768.0,24253.7,24568.2,149276.99625107
2023-03-14 11:00:00,24569.2,24826.6,24499.9,24750.1,246683.89277866
2023-03-14 12:00:00,24750.9,25929.4,23550.4,25823.3,250234.0131638
2023-03-14 13:00:00,25823.3,30167.5,25594.2,25782.5,674633.35051488
2023-03-14 14:00:00,25782.5,26133.3,25639.3,25818.6,464100.43806783
2023-03-14 15:00:00,25817.0,100000.0,25774.3,99466.6,623912.86174372
2023-03-14 16:00:00,99466.6,510000.0,99466.6,457333.3,2165050.43493149
2023-03-14 17:00:00,457333.3,501494.4,256000.0,256000.0,2493286.06192655
2023-03-14 18:00:00,256000.1,256000.1,204000.0,204000.0,1530323.55369884
2023-03-14 19:00:00,204000.1,204000.1,156000.0,156000.1,1443382.10943113
2023-03-14 20:00:00,156000.1,156000.1,132333.3,132333.4,1563782.66526093
2023-03-14 21:00:00,132333.4,132333.4,111999.9,112000.0,1624273.22341465
2023-03-14 22:00:00,112000.0,112000.0,93066.6,93066.6,1599240.87897324
2023-03-14 23:00:00,93333.4,93333.4,75999.9,76000.0,1605196.98487765
2023-03-15 00:00:00,76000.0,76000.0,59333.3,59466.8,1600361.67980145
2023-03-15 01:00:00,59466.8,100333.3,24900.0,24903.0,6429822.65476263
2023-03-15 02:00:00,24903.0,25826.6,24900.0,25000.0,10126329.40237781
